"title","description","article_datetime","article_epoch","stock_datetime","stock_epoch","stock_close","stock_8ma_close","stock_change"
"Apple Says No Operations Were Moved From Ireland","Apple Inc said none of its operations were moved from Ireland and that changes made to its corporate structure in 2015 were specially designed to preserve tax payments to the United States, and not to reduce taxes anywhere else.","2017-11-07T07:30:31+0000","1510039831000","2017-11-07 04:00:00-05:00",1510045200000,"173.75","173.69875","-0.066206578919"
"Israeli Start-Up Says Apple Copied Its Patented Smartphone Camera Technology","An Israeli startup has sued Apple Inc, accusing the iPhone maker of copying its patented smartphone camera technology.","2017-11-07T18:24:30+0000","1510079070000","2017-11-07 14:00:00-05:00",1510081200000,"173.98","173.87875","0.0603869075433"
"How Qualcomm Became Vulnerable to a Takeover Bid","The shifting balance of power in the cellphone industry explains why a major chip maker is suddenly a takeover target.","2017-11-07T23:52:09+0000","1510098729000","2017-11-07 19:00:00-05:00",1510099200000,"173.8","173.98375","-0.00359228950981"
"Tesla’s Dangerous Sprint Into the Future","For Elon Musk’s company, autonomous driving is just a pit stop on the road to a better planet. Can it survive long enough to get there?","2017-11-07T07:03:40+0000","1510038220000","2017-11-07 04:00:00-05:00",1510045200000,"173.75","173.69875","-0.066206578919"
"The Top iPhone and iPad Apps on App Store","App Store Official Charts for the week ending Nov. 5, 2017:","2017-11-07T22:15:42+0000","1510092942000","2017-11-07 18:00:00-05:00",1510095600000,"173.72","173.99125","-0.00431056159433"
"The Top 10 Movies on the iTunes Store","iTunes Movies U.S. charts for week ending Nov. 5, 2017:","2017-11-07T22:09:47+0000","1510092587000","2017-11-07 18:00:00-05:00",1510095600000,"173.72","173.99125","-0.00431056159433"
"The Top 10 Books on Apple's iBooks-US","iBook charts for week ending Nov. 5, 2017  (Rank, Book Title by Author Name, ISBN, Publisher ):","2017-11-07T22:21:37+0000","1510093297000","2017-11-07 18:00:00-05:00",1510095600000,"173.72","173.99125","-0.00431056159433"
"Canadian Retailers Dogged by Aggressive U.S. Rivals' Online Offerings","Canadian retailers are struggling to fortify their defences against aggressively expanding U.S. e-commerce operators in an effort to stave off further loss of market share and erosion of profit margins in a brutal retail market.","2017-11-07T20:33:33+0000","1510086813000","2017-11-07 16:00:00-05:00",1510088400000,"174.12","174.0575","-0.0193901440616"
"China's Xiaomi Seeks to Reignite Global Push With Spain Launch","Chinese smartphone maker Xiaomi Inc launched sales in Spain on Tuesday, its first foray into Western Europe as it revs up a stalled global push into other developed markets around Europe and the United States.","2017-11-07T10:36:32+0000","1510050992000","2017-11-07 06:00:00-05:00",1510052400000,"173.6","173.5175","-0.0208912645699"
"HSBC's Canadian Boss 'Concerned' by NAFTA Talks","HSBC Holdings' Canadian chief said on Tuesday she is concerned about talks to rework the North American Free Trade Agreement and preparing for how the bank will deal with  possible outcomes. ","2017-11-07T17:27:28+0000","1510075648000","2017-11-07 13:00:00-05:00",1510077600000,"173.94","173.83125","0.0273253514544"
"Apple Lands New Reese Witherspoon and Jennifer Aniston TV Show","The untitled drama centered on a morning TV show is the tech giant’s second play against traditional networks and Netflix.","2017-11-08T19:00:01+0000","1510167601000","2017-11-08 15:00:00-05:00",1510171200000,"175.61","174.77125","0.160924637204"
"Why Texas Shooting Could Draw Apple Back Into Security Debate","That man who killed 26 people had an iPhone and the authorities want to gain access to it. But as in an earlier case, it is locked with a password.","2017-11-08T19:27:24+0000","1510169244000","2017-11-08 15:00:00-05:00",1510171200000,"175.61","174.77125","0.160924637204"
"Apple Orders Witherspoon, Aniston Drama in TV Push","Apple Inc has ordered two seasons of a dramatic series that stars Reese Witherspoon and Jennifer Aniston and looks at the lives of people working on a morning television show, a company spokeswoman said on Wednesday.","2017-11-08T19:03:29+0000","1510167809000","2017-11-08 15:00:00-05:00",1510171200000,"175.61","174.77125","0.160924637204"
"FBI May Have Lost Critical Time Unlocking Texas Shooter's iPhone","For about 48 hours after a deadly rampage at a Texas church, the FBI and other law enforcement agencies did not ask Apple Inc to help them unlock the gunman's iPhone or associated online accounts, a person familiar with the situation told Reuters ...","2017-11-08T21:39:30+0000","1510177170000","2017-11-08 17:00:00-05:00",1510178400000,"175.98","175.3025","0.0969752285335"
"Tencent Buys 12 Percent Stake in Snap","The Chinese internet company Tencent has acquired a 12 percent stake in Snap, with the social media company struggling to boost user growth.","2017-11-08T12:27:31+0000","1510144051000","2017-11-08 08:00:00-05:00",1510146000000,"173.78","173.8325","-0.00215724907598"
"FBI Again Finds Itself Unable to Unlock a Gunman's Cellphone","The Texas church massacre is providing a familiar frustration for law enforcement: FBI agents are unable to unlock the gunman's encrypted cellphone to learn what evidence it might hold.","2017-11-08T08:54:42+0000","1510131282000","2017-11-08 04:00:00-05:00",1510131600000,"174.07","173.9775","-0.0150881579515"
"Qualcomm Buy May Pit Broadcom Against Intel in 'Connected Car' Fight","If Broadcom Ltd's  unsolicited $103 billion bid for Qualcomm Inc succeeds, it could set up a battle with Intel Corp for dominance in the production of the next generation of communications chips, which will play a vital role in so-called connected...","2017-11-08T11:03:33+0000","1510139013000","2017-11-08 07:00:00-05:00",1510142400000,"173.68","173875","-0.0244428468728"
"Will Qualcomm Agree to a Deal With Broadcom? Ask Apple","If Apple chooses to settle its lawsuit against Qualcomm, it could preserve the company’s independence from Broadcom.","2017-11-09T19:33:12+0000","1510255992000","2017-11-09 15:00:00-05:00",1510257600000,"175.25","174.49625","0.0587405173464"
"CNN Is Not for Sale, and the Search for a ‘Corporate Kaepernick’: DealBook Briefing","We held our annual DealBook conference on Thursday, which featured a lineup of some of the biggest newsmakers in business and policy, including the C.E.O.s of Uber and AT&T.","2017-11-09T11:52:46+0000","1510228366000","2017-11-09 07:00:00-05:00",1510228800000,"174.88","175.7775","-0.108091194834"
"Qualcomm Signs $12 Billion in China Deals Amid Trump Visit","Qualcomm Inc has signed $12 billion worth of potential deals with three Chinese mobile handset makers on the sidelines of a state visit to Beijing by U.S. President Donald Trump who has been looking to stir up U.S.-China trade.","2017-11-09T03:09:28+0000","1510196968000","2017-11-09 04:00:00-05:00",1510218000000,"175.96","175.76625","0.0597384310128"
"Small Banks Oppose U.S. Regulator Offering Olive Branch to Tech Sector","Small Main Street banks vowed on Wednesday to fight any review of a ban that prevents retailers such as Wal-Mart Stores Inc and tech companies like Amazon.com Inc from becoming fully fledged banks.","2017-11-09T00:27:31+0000","1510187251000","2017-11-09 04:00:00-05:00",1510218000000,"175.96","175.76625","0.0597384310128"
"Qualcomm Signs $12 Billion in China Deals Amid Trump Visit","Qualcomm Inc has signed $12 billion worth of deals with three Chinese mobile handset makers on the sidelines of a state visit to Beijing by U.S. President Donald Trump.","2017-11-09T06:36:35+0000","1510209395000","2017-11-09 04:00:00-05:00",1510218000000,"175.96","175.76625","0.0597384310128"
"Wisconsin Board Clears Way for $3 Billion Foxconn Deal","Wisconsin's economic development agency on Wednesday approved a $3 billion incentives package for Taiwan-based Foxconn to build a massive liquid-crystal display plant in the state, Governor Scott Walker said.","2017-11-09T01:24:34+0000","1510190674000","2017-11-09 04:00:00-05:00",1510218000000,"175.96","175.76625","0.0597384310128"
"How Corporations and the Wealthy Avoid Taxes (and How to Stop Them)","The Paradise Papers confirm what we already know: Many are not paying their fair share. Here's how they get away with it.","2017-11-10T15:48:24+0000","1510328904000","2017-11-10 11:00:00-05:00",1510329600000,"175023","174.9654875","0.0164318120166"
"Review: Two Contrasting Views of Silicon Valley’s Influence","Two new books offer startlingly different conclusions on Silicon Valley’s influence on our economy, culture and politics.","2017-11-10T23:20:07+0000","1510356007000","2017-11-10 19:00:00-05:00",1510358400000,"174.57","174.6824875","-0.0164584329039"
"DealBook Briefing: Senators Want Answers on AT&amp;T Negotiations","Delaying a change to the corporate tax rate isn’t the only problem for Republicans, as stark differences between their two tax plans need to be bridged.","2017-11-10T12:06:43+0000","1510315603000","2017-11-10 08:00:00-05:00",1510318800000,"175.3","175.0825","-0.0335556094984"
"Are Honey Nut Cheerios Healthy? We Look Inside the Box","America’s best-selling breakfast cereal has about nine times as much sugar as normal Cheerios. Sugar, brown sugar and honey are among its top six ingredients.","2017-11-10T10:00:29+0000","1510308029000","2017-11-10 06:00:00-05:00",1510311600000,"174.78","175085","0.000713938943941"
"Small Banks Oppose U.S. Regulator Offering Olive Branch to Tech Sector","Small Main Street banks vowed on Wednesday to fight any review of a ban that prevents retailers such as Wal-Mart Stores Inc and tech companies like Amazon.com Inc from becoming fully fledged banks.","2017-11-10T17:24:32+0000","1510334672000","2017-11-10 13:00:00-05:00",1510336800000,"174.83","175.0167375","0.0135629885113"
"The Top 10 Songs and Albums on the iTunes Store","iTunes Official Music Charts for the week ending November 9, 2017:","2017-11-10T20:51:49+0000","1510347109000","2017-11-10 16:00:00-05:00",1510347600000,"174.53","174.870475","-0.0214444433802"
"Doubts About Trump Tax Cuts Weigh on Wall Street","Wall Street ended marginally lower on Friday, with losses in Intel and Apple as investors worried about the future of promised corporate tax cuts following dueling plans unveiled by Republican lawmakers.","2017-11-10T14:36:40+0000","1510324600000","2017-11-10 10:00:00-05:00",1510326000000,"175.2509","175.0101125","-0.0254985265494"
"As Trump Targets Immigrants, U.S. Farm Sector Looks to Automate","Convincing big U.S. dairy owners to buy robots to milk their cows - and reduce the farmhands they employ - used to be a tough sell for Steve Fried. Recently, his job has gotten easier, he says, in part because of President Donald Trump.","2017-11-10T07:33:32+0000","1510299212000","2017-11-10 04:00:00-05:00",1510304400000,"174.6","175015","0.032854326772"
"Where Self-Driving Cars Go to Learn","Arizona’s promise to keep the driverless car industry free of regulations has attracted dozens of companies, including Uber, Waymo and Lyft.","2017-11-11T17:53:42+0000","1510422822000","2017-11-13 04:00:00-05:00",1510563600000,"174.6","174.6537375","-0.0415107062911"
"Can You Draw the Starbucks Logo Without Cheating? Probably Not.","Many participants in a recent study failed to recreate famous logos from brands like Apple and Starbucks. But some experts say that shouldn’t worry companies.","2017-11-12T20:20:40+0000","1510518040000","2017-11-13 04:00:00-05:00",1510563600000,"174.6","174.6537375","-0.0415107062911"
"Qualcomm Draws Up Plans to Rebuff Broadcom's $103 Billion Offer: Sources","U.S. chipmaker Qualcomm Inc is making preparations to reject rival Broadcom Ltd's $103 billion bid as early as this week, four people familiar with the matter said on Sunday, setting the stage for one of the biggest-ever takeover battles.","2017-11-12T21:33:32+0000","1510522412000","2017-11-13 04:00:00-05:00",1510563600000,"174.6","174.6537375","-0.0415107062911"
"As Trump Targets Immigrants, U.S. Farm Sector Looks to Automate","Convincing big U.S. dairy owners to buy robots to milk their cows - and reduce the farmhands they employ - used to be a tough sell for Steve Fried. Recently, his job has gotten easier, he says, in part because of President Donald Trump.","2017-11-12T00:39:28+0000","1510447168000","2017-11-13 04:00:00-05:00",1510563600000,"174.6","174.6537375","-0.0415107062911"
"Qualcomm Rejects Broadcom’s Takeover Bid as Too Low","The buyout, which could be the largest tech deal ever and affect most new smartphones around the world, might be headed into hostile territory.","2017-11-13T20:25:02+0000","1510604702000","2017-11-13 16:00:00-05:00",1510606800000,"173.85","174.12","0.000717895704128"
"Paradise Papers Show How Misguided the G.O.P. Is on Taxes","We don’t need to make it easier for companies to bilk us.","2017-11-13T00:53:05+0000","1510534385000","2017-11-13 04:00:00-05:00",1510563600000,"174.6","174.6537375","-0.0415107062911"
"Roku Hits Record High on Philips Licensing Deal","Roku Inc's shares surged nearly 43 percent to a record high on Monday after the streaming device maker said it signed a licensing deal that would put its technology on Philips-branded televisions in the United States this year.","2017-11-13T21:33:28+0000","1510608808000","2017-11-13 17:00:00-05:00",1510610400000,"173.88","174.12125","-0.0222546070626"
"Qualcomm Rejects Broadcom's $103-Billion Takeover Bid","Mobile chipmaker Qualcomm Inc on Monday rejected rival Broadcom Ltd's $103-billion takeover bid, saying the offer undervalued the company and would face regulatory hurdles.","2017-11-13T05:15:29+0000","1510550129000","2017-11-13 04:00:00-05:00",1510563600000,"174.6","174.6537375","-0.0415107062911"
"Shrinking GE Rattles Investors, Shares Hit 5-Year Low","General Electric Co's new Chief Executive John Flannery on Monday outlined steps that will turn the biggest U.S. industrial conglomerate into a smaller, more focused company, surprising some investors who sold the company's shares to a five-year l...","2017-11-13T05:48:32+0000","1510552112000","2017-11-13 04:00:00-05:00",1510563600000,"174.6","174.6537375","-0.0415107062911"
